Y,OPTICAL.TDF.ANS
Y,OUTFONT1.TDF.ANS
Y,OUTLINEX.TDF.ANS
Y,OUTPOST2.TDF.ANS
Y,OUTPOST.TDF.ANS
Y,OVERDOSX.TDF.ANS
Y,PAGANRHX.TDF.ANS
N,PAGAN.TDF.ANS
Y,PAINCAVE.TDF.ANS
Y,PALACE2X.TDF.ANS
Y,PALACE.TDF.ANS
Y,PALADIUX.TDF.ANS
Y,PANDEMON.TDF.ANS
Y,PANGEAX.TDF.ANS
Y,PANTHEON.TDF.ANS
Y,PARADIGM.TDF.ANS
Y,PARAMNTX.TDF.ANS
Y,PARIDOXX.TDF.ANS
Y,PARTYX.TDF.ANS
Y,PATCHESE.TDF.ANS
Y,PATEX.TDF.ANS
Y,PATORJK.TDF.ANS
Y,PCBOARD.TDF.ANS
Y,PENTAGRX.TDF.ANS
N,PEPPER.TDF.ANS
Y,PERSUASX.TDF.ANS
Y,PEX.TDF.ANS
N,PHALANX.TDF.ANS
N,PHALNXX.TDF.ANS
Y,PHARCYDX.TDF.ANS
Y,PHIBER1X.TDF.ANS
Y,PHIBER2.TDF.ANS
Y,PHIBERX.TDF.ANS
Y,PHONX.TDF.ANS
Y,PHUCK.TDF.ANS
Y,PHUDGE.TDF.ANS
Y,PINACLEX.TDF.ANS
Y,PIPELINE.TDF.ANS
Y,PIRATES.TDF.ANS
Y,PITSX.TDF.ANS
Y,PITTYX.TDF.ANS
Y,PLATZANG.TDF.ANS
Y,POISONX.TDF.ANS
Y,POLICEX.TDF.ANS
Y,PORTAL.TDF.ANS
Y,POWRGRDX.TDF.ANS
Y,PRDCTNSX.TDF.ANS
Y,PRESUREX.TDF.ANS
Y,PRIMELIN.TDF.ANS
Y,PRIMELIX.TDF.ANS
Y,PRISONER.TDF.ANS
Y,PRJET13X.TDF.ANS
Y,PROCTOR.TDF.ANS
Y,PROPHECY.TDF.ANS
Y,PROPS.TDF.ANS
Y,PROTOTYP.TDF.ANS
Y,PRPUGRDX.TDF.ANS
Y,PSYCH3DX.TDF.ANS
Y,PSYCHO2.TDF.ANS
Y,PSYCHO3X.TDF.ANS
Y,PSYCHOS2.TDF.ANS
Y,PSYCHOSM.TDF.ANS
Y,PSYCHSYX.TDF.ANS
Y,PSYCOSIX.TDF.ANS
Y,PSYNEURO.TDF.ANS
Y,PULSEX.TDF.ANS
Y,PUNCX.TDF.ANS
Y,PUNISHTX.TDF.ANS
Y,PUREMADX.TDF.ANS
N,PUSHEAD.TDF.ANS
Y,QUAZARX.TDF.ANS
N,RADIANCX.TDF.ANS
Y,RAGNARKX.TDF.ANS
Y,RAINX.TDF.ANS
Y,RAMMSTEN.TDF.ANS
N,RAPIDCOL.TDF.ANS
N,RAPID.TDF.ANS
Y,RASTAA.TDF.ANS
Y,RASTER.TDF.ANS
Y,RAVAGED.TDF.ANS
Y,RAVE.TDF.ANS
Y,RAZOR1X.TDF.ANS
Y,RAZOR2.TDF.ANS
Y,RAZOR3.TDF.ANS
Y,RAZORX.TDF.ANS
Y,REALITYX.TDF.ANS
Y,REBELART.TDF.ANS
Y,REBELION.TDF.ANS
Y,REBELL.TDF.ANS
Y,REDPHONX.TDF.ANS
Y,REGENCY.TDF.ANS
Y,REGULATX.TDF.ANS
Y,REGUOUTX.TDF.ANS
Y,RELIEF2.TDF.ANS
Y,RELIEF.TDF.ANS
Y,REMORSE.TDF.ANS
Y,REQUEST.TDF.ANS
Y,RESISTA2.TDF.ANS
Y,RESISTAN.TDF.ANS
Y,RESISTAX.TDF.ANS
Y,RETRIBTX.TDF.ANS
Y,REVIEW.TDF.ANS
Y,REVISIOX.TDF.ANS
Y,REVOLUTX.TDF.ANS
Y,RIPPER.TDF.ANS
Y,RIVNDELX.TDF.ANS
Y,ROBOJOKE.TDF.ANS
Y,ROD-BLUE.TDF.ANS
Y,ROD-GRN.TDF.ANS
Y,ROD-NAV.TDF.ANS
Y,ROD-RED.TDF.ANS
N,ROMANNSL.TDF.ANS
Y,ROMAN.TDF.ANS
Y,ROUNDED.TDF.ANS
Y,ROUNDX.TDF.ANS
Y,ROWANCAP.TDF.ANS
Y,ROY3D.TDF.ANS
Y,ROYAFNT1.TDF.ANS
Y,ROYAFNT2.TDF.ANS
Y,ROYFIVEX.TDF.ANS
N,ROYFNT1.TDF.ANS
Y,ROYFOUR2.TDF.ANS
N,ROYFOUR.TDF.ANS
N,ROY-OLSX.TDF.ANS
Y,ROYSAC2C.TDF.ANS
N,ROYSACOS.TDF.ANS
Y,ROZZO.TDF.ANS
Y,ROZZY.TDF.ANS
Y,ROZZYX.TDF.ANS
Y,R.TDF.ANS
Y,RUNNER.TDF.ANS
Y,RUST.TDF.ANS
Y,RUSTY.TDF.ANS
Y,SABOTAGC.TDF.ANS
Y,SABOTAGE.TDF.ANS
Y,SABOTG2X.TDF.ANS
Y,SACGRENX.TDF.ANS
Y,SAC.TDF.ANS
Y,SADISTX.TDF.ANS
Y,SALVATNX.TDF.ANS
Y,SANCTX.TDF.ANS
Y,SANITARX.TDF.ANS
Y,SANKTRYX.TDF.ANS
Y,SANKTUARY.TDF.ANS
Y,SAVAGEX.TDF.ANS
Y,SCD-L2X.TDF.ANS
N,SCD-LINE.TDF.ANS
Y,SECTOR2X.TDF.ANS
Y,SECTOR.TDF.ANS
Y,SECTORX.TDF.ANS
Y,SEEDSX.TDF.ANS
Y,SELEVEN.TDF.ANS
Y,SENSEX.TDF.ANS
Y,SERPENTX.TDF.ANS
Y,SEVEREDX.TDF.ANS
Y,SHADLNDX.TDF.ANS
Y,SHADOW.TDF.ANS
Y,SHADWLSX.TDF.ANS
Y,SHADWSX.TDF.ANS
Y,SHALLOWX.TDF.ANS
Y,SHAOLIN2.TDF.ANS
Y,SHAOLINS.TDF.ANS
Y,SHAOLYN.TDF.ANS
Y,SHAOLYNX.TDF.ANS
Y,SHAOS.TDF.ANS
Y,SHAOSX.TDF.ANS
Y,SHAOTIS.TDF.ANS
Y,SHEAVEN.TDF.ANS
Y,SHEAVENX.TDF.ANS
Y,SHELZNSH.TDF.ANS
Y,SHELZONE.TDF.ANS
N,SHLNVERT.TDF.ANS
Y,SHODANX.TDF.ANS
Y,SHRIMPX.TDF.ANS
Y,SHROOMS.TDF.ANS
Y,SHSYSTEM.TDF.ANS
Y,SIDEPOCK.TDF.ANS
Y,SIDEPOKX.TDF.ANS
Y,SILICON2.TDF.ANS
Y,SILICSHT.TDF.ANS
Y,SILVER2.TDF.ANS
Y,SILVERX.TDF.ANS
Y,SIVERSX.TDF.ANS
Y,SKILLION.TDF.ANS
Y,SKYLIGTX.TDF.ANS
Y,SLOUP.TDF.ANS
Y,SMALLR.TDF.ANS
Y,SMLISOM1.TDF.ANS
Y,SMLSLANT.TDF.ANS
Y,SOCIETYX.TDF.ANS
Y,SODAPOP.TDF.ANS
Y,SOLE.TDF.ANS
Y,SONIC.TDF.ANS
Y,SONICX.TDF.ANS
N,SPACELNK.TDF.ANS
Y,SPACELNX.TDF.ANS
Y,SPANISH.TDF.ANS
Y,SPASTC4X.TDF.ANS
Y,SPASTC5X.TDF.ANS
Y,SPASTIC1.TDF.ANS
Y,SPASTIC2.TDF.ANS
Y,SPASTIC3.TDF.ANS
Y,SPAWN.TDF.ANS
Y,SPEDWAYX.TDF.ANS
Y,SPEEDWAY.TDF.ANS
Y,SPLATHOS.TDF.ANS
Y,SPLAT.TDF.ANS
Y,SPLOOGE.TDF.ANS
Y,SPYRIT.TDF.ANS
Y,STAMPX.TDF.ANS
Y,STANDARD.TDF.ANS
Y,STAR2X.TDF.ANS
Y,STAR3DX.TDF.ANS
Y,STARGATX.TDF.ANS
Y,STAR.TDF.ANS
Y,STARWARS.TDF.ANS
Y,STASIS.TDF.ANS
Y,STATIC.TDF.ANS
Y,STATISX.TDF.ANS
Y,STATSRS.TDF.ANS
Y,STATS.TDF.ANS
Y,STEELX.TDF.ANS
Y,STNCIRC1.TDF.ANS
Y,STNCIRC2.TDF.ANS
Y,STORMX.TDF.ANS
Y,STRABERY.TDF.ANS
Y,STRIPESX.TDF.ANS
Y,STRIPSSX.TDF.ANS
Y,STUPIDX.TDF.ANS
Y,STURBO.TDF.ANS
Y,SUB.TDF.ANS
Y,SUB-ZERO.TDF.ANS
Y,SUCCO2X.TDF.ANS
Y,SUCCOX.TDF.ANS
Y,SUCKER.TDF.ANS
Y,SUICIDAX.TDF.ANS
Y,SUMMIT.TDF.ANS
Y,SUNRISE.TDF.ANS
Y,SUNSHNEX.TDF.ANS
Y,SUNYSHNE.TDF.ANS
Y,SUPERILU.TDF.ANS
Y,SUPER.TDF.ANS
Y,SUPREM2X.TDF.ANS
Y,SUPREMCY.TDF.ANS
Y,SUPREME2.TDF.ANS
N,SUPREME.TDF.ANS
Y,SWAMPLND.TDF.ANS
Y,SWEET.TDF.ANS
Y,SYNDICAT.TDF.ANS
Y,SYNDROME.TDF.ANS
Y,SYNERGY.TDF.ANS
Y,SYNRDSRX.TDF.ANS
Y,SYNRGISX.TDF.ANS
Y,SYNTHICX.TDF.ANS
Y,SYNTHMEM.TDF.ANS
Y,SYNTHTIC.TDF.ANS
Y,TALENT2.TDF.ANS
Y,TALENT.TDF.ANS
Y,TCAX.TDF.ANS
Y,TDDX.TDF.ANS
Y,TDFONTS-3.TDF.ANS
Y,TDU.TDF.ANS
Y,TEAPOTX.TDF.ANS
Y,TECH.TDF.ANS
Y,TENGWAR.TDF.ANS
Y,TERMITEX.TDF.ANS
Y,TFH.TDF.ANS
N,THE_EDGE.TDF.ANS
Y,THENSTAX.TDF.ANS
Y,THEROADX.TDF.ANS
Y,THESANCT.TDF.ANS
Y,THICKO.TDF.ANS
Y,THICK.TDF.ANS
N,THIEVES.TDF.ANS
Y,THIEVS2X.TDF.ANS
Y,THIEVSML.TDF.ANS
Y,THIN2.TDF.ANS
Y,THINX.TDF.ANS
N,THIS!.TDF.ANS
Y,THIVSMLX.TDF.ANS
Y,THSANCTX.TDF.ANS
Y,TICCOL.TDF.ANS
Y,TICKSSLT.TDF.ANS
Y,TICKS.TDF.ANS
Y,TIC.TDF.ANS
Y,TIMSPIRX.TDF.ANS
Y,TINCANS.TDF.ANS
Y,TINY.TDF.ANS
Y,TOASTERX.TDF.ANS
Y,TOKYO.TDF.ANS
Y,TOWER2.TDF.ANS
Y,TOWER.TDF.ANS
Y,TOWNSMLX.TDF.ANS
Y,TOWNX.TDF.ANS
Y,TRACES.TDF.ANS
Y,TRANQILX.TDF.ANS
Y,TREK.TDF.ANS
Y,TRIBESX.TDF.ANS
Y,TRIBWRIT.TDF.ANS
Y,TRONICSX.TDF.ANS
Y,TROUTX.TDF.ANS
Y,TUCX.TDF.ANS
Y,TUMOIL.TDF.ANS
Y,TUSSE.TDF.ANS
Y,TWISTEDX.TDF.ANS
Y,TWOYEARS.TDF.ANS
Y,UDM1X.TDF.ANS
Y,UDMFIRE.TDF.ANS
Y,UGRNDFTR.TDF.ANS
Y,UNCHAINX.TDF.ANS
Y,UNDERGD2.TDF.ANS
Y,UNDER.TDF.ANS
Y,UNDERWLD.TDF.ANS
Y,UNDRGDSX.TDF.ANS
Y,UNDRGRN2.TDF.ANS
Y,UNDRGRND.TDF.ANS
Y,UNDRGRWN.TDF.ANS
Y,UNDRWLDX.TDF.ANS
Y,UNGRWING.TDF.ANS
Y,UNGRWNXX.TDF.ANS
Y,UNHOLYX.TDF.ANS
Y,UNION2.TDF.ANS
Y,UNION.TDF.ANS
Y,UNIVERS.TDF.ANS
Y,UNKNOWNX.TDF.ANS
Y,UNOX.TDF.ANS
Y,UNREAL.TDF.ANS
Y,UNSANE.TDF.ANS
Y,UNSANEX.TDF.ANS
Y,UNSNFATE.TDF.ANS
Y,UNTX.TDF.ANS
Y,UPCORX.TDF.ANS
Y,UPRISE2X.TDF.ANS
Y,UPRISE.TDF.ANS
N,USAFLAG.TDF.ANS
Y,USERSTSX.TDF.ANS
Y,USER.TDF.ANS
Y,USEX.TDF.ANS
Y,USFLGCOL.TDF.ANS
Y,USFLGORG.TDF.ANS
Y,UTOPANX.TDF.ANS
Y,VALLEYX.TDF.ANS
Y,VAMPYREX.TDF.ANS
Y,VASNIAKX.TDF.ANS
N,VDO_1.TDF.ANS
Y,VENGANCX.TDF.ANS
Y,VIBRNTSX.TDF.ANS
Y,VINTAGE.TDF.ANS
Y,VIOLENT.TDF.ANS
Y,VIRTACXS.TDF.ANS
Y,VISION2.TDF.ANS
Y,VISION3.TDF.ANS
Y,VISIONS.TDF.ANS
Y,VISIONSX.TDF.ANS
Y,VISIONX.TDF.ANS
Y,VISIONXX.TDF.ANS
Y,VOICES.TDF.ANS
Y,VOIDX.TDF.ANS
Y,WALLX.TDF.ANS
Y,WARZONEX.TDF.ANS
Y,WATCHDGX.TDF.ANS
N,WATER.TDF.ANS
N,WEIRD.TDF.ANS
Y,WELLFARE.TDF.ANS
Y,WETLETER.TDF.ANS
Y,WHIMSY.TDF.ANS
N,WHIRWINX.TDF.ANS
N,WHITE-BL.TDF.ANS
Y,WHOX.TDF.ANS
Y,WICKED.TDF.ANS
Y,WILDCHLD.TDF.ANS
Y,WILDSIDX.TDF.ANS
N,WILD.TDF.ANS
N,WPAINT.TDF.ANS
Y,XENTRX1X.TDF.ANS
Y,XFONTX.TDF.ANS
Y,XMAS.TDF.ANS
Y,X-TREMEX.TDF.ANS
Y,YAZOOX.TDF.ANS
Y,ZANE.TDF.ANS
Y,ZANEX.TDF.ANS
Y,ZETRAX.TDF.ANS
Y,ZOOKX.TDF.ANS
